╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧▒`┐│╡є61~90╕╣,12.47,░╙,,,10403,дgжa1л╪кл1иожь0,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1031110,89.06,2,1,1,ж│,ж│,4480000,50303,,0.0,0,,RPQOMLRKLHKFFEE28CA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧дjдддG╕Ї241~270╕╣,10.5,жэ,,,10403,дgжa1л╪кл1иожь0,д╗╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0960112,81.25999999999999,2,1,1,ж│,ж│,3450000,42456,,0.0,0,,RPQOMLSKLHKFFEE38CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧║aйў╡є1~30╕╣,12.82,жэ,,,10402,дgжa1л╪кл1иожь1,дQдG╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970912,113.93,2,1,1,ж│,╡L,4280000,37567,йY╣Dенн▒,0.0,0,,RPQNMLTKLHKFFEE38CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧─_йў╡є61~90╕╣,67.2,жэ,,,10402,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,иги╧е╬░ї╖╙,0911129,157.25,5,2,3,ж│,╡L,8380000,53291,,0.0,0,,RPVNMLTKLHKFFEE88CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧дхдt╕Ї271~300╕╣,9.21,░╙,,,10401,дgжa1л╪кл1иожь1,д╗╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,0880212,125.88,3,2,2,ж│,ж│,4600000,36543,йY╣D╛ў▒ё,0.0,0,,RPPOMLTKLHKFFEE38CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧нлд╞╡є1~30╕╣,9.44,░╙,,,10402,дgжa1л╪кл1иожь1,дQдT╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1011004,141.85,3,2,2,ж│,ж│,10500000,74022,йY╣Dенн▒,0.0,0,,RPPPMLKLLHKFFEE67CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,18.24,░╙,,,10403,дgжa1л╪кл1иожь1,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,180.43,4,2,2,ж│,ж│,8110000,43764,йY╣Dенн▒,19.11,1050000,,RPOOMLOLLHKFFEE87CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,14.58,░╙,,,10403,дgжa1л╪кл1иожь1,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,144.23,3,2,2,ж│,ж│,6790000,45876,йY╣Dенн▒,19.11,1050000,,RPVNMLOLLHKFFEE48CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,11.04,░╙,,,10403,дgжa1л╪кл1иожь0,дT╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,109.18,3,2,2,ж│,ж│,4950000,45338,,0.0,0,,RPVNMLQLLHKFFEE68CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,11.04,░╙,,,10403,дgжa1л╪кл1иожь0,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,109.18,3,2,2,ж│,ж│,5020000,45979,,0.0,0,,RPWNMLQLLHKFFEE78CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,18.17,░╙,,,10403,дgжa1л╪кл1иожь1,дQдT╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,179.78,4,2,2,ж│,ж│,8600000,46368,йY╣Dенн▒,19.11,1150000,,RPXNMLQLLHKFFEE88CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,13.26,░╙,,,10403,дgжa1л╪кл1иожь1,дQе|╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,131.24,3,2,2,ж│,ж│,6550000,48158,йY╣Dенн▒,19.11,1150000,,RPOOMLQLLHKFFEE08CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,14.4,░╙,,,10403,дgжa1л╪кл1иожь1,дQ╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,142.45,3,2,2,ж│,ж│,7150000,47981,йY╣Dенн▒,17.4,1150000,,RPQOMLQLLHKFFEE28CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧дj╛╟дGдQд╗╡є27л╤1~30╕╣,14.4,░╙,,,10403,дgжa1л╪кл1иожь1,е|╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1030509,142.51,3,2,2,ж│,ж│,6600000,44976,йY╣Dенн▒,19.11,1050000,,RPROMLQLLHKFFEE38CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧║a╝w╡є1~30╕╣,15.18,жэ,,,10402,дgжa1л╪кл1иожь1,дGдQ╝h,22,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,0900409,180.87,4,2,2,ж│,ж│,8300000,45889,йY╣Dенн▒,23.4,0,,RPSOMLKMLHKFFEE97CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧╗Aл╠╕Ї31~60╕╣,13.41,жэ,,,10309,дgжa1л╪кл1иожь1,дQ╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1031125,92.33,2,1,1,ж│,ж│,4160000,45056,йY╣D╛ў▒ё,18.67,0,,RPSPMLLMLHKFFEE18CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧╣╪┬╫╕Ї301~330╕╣,20.16,жэ,,,10304,дgжa1л╪кл1иожь1,дK╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1031125,138.68,3,2,2,ж│,ж│,6450000,46510,йY╣Dенн▒,22.57,0,,RPTPMLLMLHKFFEE28CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧дj╛╟дTдQдG╡є265л╤1~30╕╣,114.98,жэ,,,10403,дgжa3л╪кл1иожь0,е■,5,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030501,264.17,5,2,5,ж│,╡L,15000000,56782,,0.0,0,,RPWOMLRJMHKFFEE88CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧дхж█╕Ї387л╤31~60╕╣,22.64,жэ,,,10402,дgжa1л╪кл1иожь1,дQ╝h,10,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830228,122.32000000000001,3,2,2,ж│,ж│,5100000,41694,йY╣D╛ў▒ё,0.0,0,,RPOPMLKKMHKFFEE57CA
▒ъйx░╧,дgжa,нX╨дз|мq301~330жa╕╣,394.91,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1277000,3234,,0.0,0,┐╦д═пSоэ├ЎлY╢бдзецйЎбC,RPPNMLSKLHKFFFE28CA
е├жw░╧,дgжa,дх┐│мq451~480жa╕╣,678.31,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1700000,2506,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCпSйw╣A╖~░╧╣Aкке╬жa,RPQNMLSKLHKFFFE38CA
йгдs░╧,дgжa,еxжwмq871~900жa╕╣,1857.24,╣A,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9300000,5007,,0.0,0,,RPSNMLTKLHKFFFE68CA
╛Ї└Y░╧,й╨жa(дgжa+л╪кл),░к╢пел╛Ї└Y░╧╖sкFдн╡є31~60╕╣,150.8,жэ,,,10403,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1021028,389.28,6,2,4,ж│,ж│,21000000,53946,,0.0,0,,RPTNMLKLLHKFFFE97CA
╛Ї└Y░╧,й╨жa(дgжa+л╪кл),░к╢пел╛Ї└Y░╧дT╝wжш╕Ї1~30╕╣,81.72,,╢mз°░╧,дA║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0811020,147.23,4,2,3,ж│,╡L,4080000,27712,,0.0,0,,RPSNMLMLLHKFFFE08CA
йгдs░╧,дgжa,▓MдЇмq511~540жa╕╣,805.79,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2490000,3090,,0.0,0,,RPPNMLSLLHKFFFE38CA
йгдs░╧,дgжa,▓MдЇмq511~540жa╕╣,824.54,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2550000,3093,,0.0,0,,RPQNMLSLLHKFFFE48CA
йгдs░╧,дgжa,▓MдЇмq511~540жa╕╣,853.39,,д@пы╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2640000,3094,,0.0,0,,RPRNMLSLLHKFFFE58CA
╛Ї└Y░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╛Ї└Y░╧еKрT╕Ї121~150╕╣,23.92,жэ,,,10401,дgжa1л╪кл1иожь1,дQдG╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820715,150.45999999999998,3,2,2,ж│,ж│,3000000,19939,йY╣Dенн▒,0.0,0,,RPVNMLKMLHKFFFE28CA
┐P▒_░╧,дgжa,├гжшмq121~150жa╕╣,141.45,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,611000,4320,,0.0,0,,RPUNMLLJMHKFFFE08CA
йгдs░╧,й╨жa(дgжa+л╪кл),░к╢пелйгдs░╧лeоp╕Ї91~120╕╣,10.68,жэ,,,10402,дgжa3л╪кл1иожь0,дC╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851125,68.96000000000001,2,2,1,ж│,ж│,2060000,29872,,0.0,0,,RPPNMLTJMHKFFFE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╖ч╢╢╡є61~90╕╣,74.0,жэ,,,10401,дgжa3л╪кл1иожь0,е■,4,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0700131,151.0,5,3,4,ж│,╡L,7150000,47351,,0.0,0,,RPQNMLRKLHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е_╜х╡є271~300╕╣,25.65,жэ,,,10403,дgжa1л╪кл1иожь1,дн╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030718,149.04,3,2,2,ж│,ж│,9200000,61728,йY╣Dенн▒,24.31,0,,RPXNMLRKLHKFFGE09CA
дj╛Ё░╧,дgжa,дЇ╝dмq1021~1050жa╕╣,2137.69,╣A,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5600000,2620,,0.0,0,,RPTNMLSKLHKFFGE78CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧┬эе_╡є9л╤1~30╕╣,65.0,жэ,,,10402,дgжa2л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0770101,69.9,6,2,4,ж│,╡L,5600000,80114,,0.0,0,е╝лOжs╡n░Oд@и╓▓╛┬р,RPVNMLSKLHKFFGE98CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧кFк∙╡є31~60╕╣,11.93,░╙,,,10403,дgжa1л╪кл1иожь0,дн╝h,14,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840325,85.97,3,2,2,ж│,ж│,2670000,31057,,0.0,0,,RPOOMLSKLHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дд▒[дG╕Ї574л╤1~30╕╣,39.06,жэ,,,10403,дgжa2л╪кл3иожь0,е|╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),,┐√╡м▓V╛одg│y,0850124,124.42999999999999,3,2,2,ж│,ж│,3800000,30539,,0.0,0,,RPTNMLTKLHKFFGE88CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╖ч┐│╕Ї422л╤26з╦1~30╕╣,20.73,жэ,,,10401,дgжa2л╪кл1иожь0,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0720625,64.73,2,1,1,ж│,╡L,1350000,20856,,0.0,0,,RPVNMLTKLHKFFGE09CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧║╓▓╗╡є31~60╕╣,14.6,жэ,,,10402,дgжa1л╪кл1иожь0,д╗╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710212,67.59,3,2,2,ж│,ж│,2300000,34029,,0.0,0,,RPTNMLMLLHKFFGE28CA
╗ёдs░╧,дgжa,дCж╤╖▌мq1~30жa╕╣,722.91,╣A,,,10402,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,28491000,39412,,0.0,0,,RPUNMLMLLHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дT░╙╡є1л╤2з╦1~30╕╣,33.25,жэ,,,10403,дgжa1л╪кл1иожь0,дн╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700405,73.14,3,2,1,ж│,╡L,1520000,20782,,0.0,0,,RPQNMLNLLHKFFGE08CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╕█╝w╡є31~60╕╣,101.0,жэ,,,10402,дgжa2л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0601010,61.72,1,1,1,ж│,╡L,4000000,64809,,0.0,0,,RPUNMLOLLHKFFGE58CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧жPй·╡є61~90╕╣,25.35,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0710224,73.54,3,2,1,ж│,╡L,2000000,27196,,0.0,0,,RPQNMLPLLHKFFGE28CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧дjкFдG╕Ї121~150╕╣,21.27,жэ,,,10402,дgжa1л╪кл1иожь1,дE╝h,9,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820724,140.39,4,2,2,ж│,ж│,4600000,32766,д@╝╙енн▒,0.0,0,,RPOOMLKMLHKFFGE77CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╖s▒j╕Ї61~90╕╣,17.77,жэ,,,10403,дgжa1л╪кл1иожь0,е|╝h,10,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0820522,94.99,3,2,2,ж│,ж│,4200000,44215,,0.0,0,,RPROMLLJMHKFFGE97CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╣Lдп╡є160л╤1~30╕╣,80.54,жэ,,,10306,дgжa2л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030713,199.93,4,2,4,ж│,╡L,10100000,50518,,0.0,0,,RPRNMLNJMHKFFGE08CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╣Lлi╕Ї241~270╕╣,79.36,жэ,,,10305,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1030712,216.65,4,2,5,ж│,╡L,15780000,72836,,0.0,0,,RPSNMLNJMHKFFGE18CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧д╤┐│и╜лnе·╡є22л╤1~30╕╣,31.27,жэ,,,10402,дgжa1л╪кл1иожь0,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711129,74.53,3,2,2,ж│,╡L,2500000,33544,,0.0,0,,RPPOMLRJMHKFFGE38CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧╖s░ъ╡є17л╤1~30╕╣,17.61,жэ,,,10312,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбAдT╝h,13,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэ░╙е╬,┐√╡м▓V╛одg│y,0830923,118.60000000000001,4,2,3,ж│,╡L,7600000,64081,,0.0,0,,RPRNMLSJMHKFFGE58CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧лCж~╕ЇдGмq451~480╕╣,18.5,жэ,,,10401,дgжa1л╪кл2иожь1,дE╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0800320,188.85,4,2,2,ж│,ж│,6500000,34419,йY╣Dенн▒,0.0,0,,RPUNMLSJMHKFFGE88CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дх╛╟╡є1~30╕╣,26.52,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,5,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711208,83.85,3,2,2,ж│,╡L,3450000,41145,,0.0,0,,RPSNMLKKMHKFFGE97CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧лCж~╕ЇдGмq181~210╕╣,12.91,жэ,,,10403,дgжa1л╪кл2иожь1,дQдн╝h,23,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830827,178.88,3,2,2,ж│,ж│,6450000,36056,йY╣Dенн▒,0.0,0,,RPSNMLNKMHKFFGE28CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧лCж~╕ЇдGмq151~180╕╣,21.77,жэ,,,10402,дgжa1л╪кл1иожь1,дQдT╝h,19,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0810419,183.35000000000002,4,2,2,ж│,ж│,6400000,34906,йY╣D╛ў▒ё,0.0,0,,RPTNMLOKMHKFFGE48CA
д║к∙░╧,дgжa,е·┐│мq601~630жa╕╣,464.38,,д@пы╣A╖~░╧,пSйwе╪к║и╞╖~е╬жa,9904,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4100000,8829,,0.0,0,е╗о╫л┤м∙дзиpл┤дщм░е┴░ъ99ж~4ды7дщбAж╙д╜л┤дщм░е┴░ъ104ж~2ды25дщбC╢R╜ц╗∙зtе╝лOжsл╪клд@╝h┼Kе╓л╬дA┤╔бC,RPTNMLQLLHKFFHE78CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дх╛╟жш╡є31~60╕╣,74.0,жэ,,,10402,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0880623,171.49,4,2,3,ж│,╡L,7800000,45484,,0.0,0,,RPSOMLRKLHKFFIE88CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧е├йўдT╡є31~60╕╣,64.4,жэ,,,10402,дgжa1л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0861002,126.66,4,2,2,ж│,╡L,6500000,51318,,0.0,0,,RPTNMLLLLHKFFIE38CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧е├йўдT╡є31~60╕╣,60.12,жэ,,,10403,дgжa0л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0861002,122.26,5,2,3,ж│,╡L,8150000,66661,,0.0,0,,RPWNMLRLLHKFFIE66CA
дпкZ░╧,дgжa,е_л╬мq241~270жa╕╣,798.46,жэ,,,10312,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,33800000,42331,,0.0,0,,RPOPMLTJMHKFFIE78CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дпкL╕Ї267л╤6з╦1~30╕╣,75.03,,╢mз°░╧,дA║╪л╪┐vе╬жa,10402,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830729,123.16,8,1,8,ж│,╡L,3330000,27038,,0.0,0,,RPTNMLOKMHKFFIE68CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дх╛╟╕Їд@мq61~90╕╣,63.79,жэ,,,10402,дgжa4л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0940823,155.74,5,2,3,ж│,╡L,7380000,47387,,0.0,0,,RPUNMLOKMHKFFIE78CA
к№╜м░╧,дgжa,дgоwмq1081~1110жa╕╣,1980.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11636000,5877,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPWNMLRKLHKFFJE66CA
╕Їж╦░╧,й╨жa(дgжa+л╪кл),░к╢пел╕Їж╦░╧дj╝w╕Ї62л╤31~60╕╣,97.36,,╢mз°░╧,дA║╪л╪┐vе╬жa,10401,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030713,187.33,5,2,3,ж│,╡L,5630000,30054,,0.0,0,,RPQNMLTKLHKFFJE88CA
╕Їж╦░╧,й╨жa(дgжa+л╪кл),░к╢пел╕Їж╦░╧дj╝w╕Ї62л╤31~60╕╣,119.57,,╢mз°░╧,дA║╪л╪┐vе╬жa,10401,дgжa1л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030713,215.38,0,0,0,ж│,╡L,5750000,26697,,0.0,0,,RPUNMLTKLHKFFJE66CA
╕Їж╦░╧,й╨жa(дgжa+л╪кл),░к╢пел╕Їж╦░╧┤_┐│╕Ї327л╤138з╦31~60╕╣,130.13,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10401,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1020722,184.25,4,2,3,ж│,╡L,8500000,46133,,0.0,0,,RPXNMLQLLHKFFJE76CA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧дде┐╕ЇдGмq420л╤1~30╕╣,136.39,жэ,,,10401,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1031016,238.5,4,3,3,ж│,╡L,7090000,29727,,0.0,0,,RPSNMLKMLHKFFJE38CA
┤Єд║░╧,й╨жa(дgжa+л╪кл),░к╢пел┤Єд║░╧е┐╕qд@╕Ї216л╤26з╦1~30╕╣,69.77,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0831114,205.03,4,2,3,ж│,╡L,3350000,16339,,0.0,0,,RPQNMLMJMHKFFJE18CA
м№┐@░╧,дgжa,м№┐@мq6481~6510жa╕╣,943.5,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3250000,3445,,0.0,0,,RPPNMLQKLHKFFKE58CA
