¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¥Á¨É¤@¸ô121~150¸¹,169.0,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í®a¥Î,¿j³y,0620521,25.9,0,0,0,µL,µL,7923000,305907,,0.0,0,,RPWNMLQLLHKFFAT27CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô751~780¸¹,12.26,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,85.96,2,2,1,¦³,¦³,1800000,20940,,0.0,0,,RPROMLPLLHKFFAT76CA
ªøªv¶m,¤g¦a,±X±[¬q631~660¦a¸¹,2955.89,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10050000,3400,,0.0,0,,RPQNMLQLLHKFFAT66CA
¸U¤¦¶m,¤g¦a,·s¦w¬q1411~1440¦a¸¹,2732.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9856000,3608,,0.0,0,§t¦a¤Wª«¥þ³¡,RPUPMLKMLHKFFAT76CA
Åï¬¥¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤Åï¬¥¶m¥Á±Ú¸ô31~60¸¹,118.37,¦í,,,10402,¤g¦a3«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690619,97.67,3,2,2,¦³,µL,2500000,25596,,0.0,0,,RPPOMLRJMHKFFAT66CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]©M¥Í¸ô¤G¬q96«Ñ28§Ë31~60¸¹,82.57,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820322,134.22,3,2,3,¦³,µL,4200000,31292,,0.0,0,,RPQNMLSJMHKFFAT76CA
°ª¾ð¶m,¤g¦a,¤j¸ôÃö¬qÂÂ¤j¸ôÃö¤p¬q1~30¦a¸¹,2840.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8490000,2989,,0.0,0,,RPRNMLQLLHKFFBT86CA
fa72®H¶m,¤g¦a,·s°ª¬q871~900¦a¸¹,300.07,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2632000,8771,,0.0,0,,RPPOMLPLLHKFFBT66CA
°ª¾ð¶m,¤g¦a,¥[ÓÂ®H¬q541~570¦a¸¹,4476.25,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5700000,1273,,0.0,0,,RPXNMLPLLHKFFBT37CA
fa72®H¶m,¤g¦a,·s°ª¬q871~900¦a¸¹,324.29,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2844800,8772,,0.0,0,,RPOOMLPLLHKFFBT56CA
°ª¾ð¶m,¤g¦a,¤j¸ôÃö¬qÂÂ¤j¸ôÃö¤p¬q1~30¦a¸¹,2840.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8490000,2989,,0.0,0,,RPSNMLQLLHKFFBT96CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¤½©¾¤Gµó1~30¸¹,93.0,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¿j³y,0621231,124.36,3,2,1,¦³,µL,4500000,36185,,0.0,0,,RPPNMLQLLHKFFAT56CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¤½¥Áµó151~180¸¹,28.58,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710810,87.71000000000001,3,1,2,¦³,µL,1550000,17672,,0.0,0,,RPQOMLPLLHKFFAT66CA
¸U¤¦¶m,¤g¦a,¦ËªL¬q391~420¦a¸¹,2782.18,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8175000,2938,,0.0,0,,RPUOMLQLLHKFFAT17CA
ªøªv¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªøªv¶m­»·¨¸ô1«Ñ61~90¸¹,164.0,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031125,229.03,4,2,3,¦³,µL,12200000,53268,,0.0,0,,RPVOMLKMLHKFFAT76CA
¸U¤¦¶m,¤g¦a,¸U¿³¬q1201~1230¦a¸¹,9.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,20000,2222,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQPMLKMLHKFFAT98CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¦Û¥Ñ¸ô61~90¸¹,2.11,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831104,23.22,0,0,0,µL,¦³,420000,18088,,0.0,0,,RPPPMLQLLHKFFAT76CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¥_¥­¸ô31~60¸¹,137.2,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0650917,200.76,3,2,3,¦³,µL,1637500,8157,,0.0,0,¥S§Ì¶¡¶R½æ¥æ´«,RPXNMLOKMHKFFCT37CA
¤º®H¶m,¤g¦a,¬ü©M¬q1291~1320¦a¸¹,3761.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7750000,2061,,0.0,0,,RPVNMLQKMHKFFCT37CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¥_¥­¸ô31~60¸¹,144.73,¦í,,,10402,¤g¦a2«Øª«2¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0650917,218.94,6,2,2,¦³,µL,1715000,7833,,0.0,0,¥S§Ì¶¡¶R½æ¥æ´«,RPXNMLKLMHKFFCT07CA
¤º®H¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¤º®H¶m²ÎÀ­«Ñ241~270¸¹,8.38,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10403,¤g¦a0«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0881130,26.549999999999997,1,1,1,¦³,¦³,450000,16949,,0.0,0,,RPVOMLTJMHKFFCT67CA
¤º®H¶m,¤g¦a,¬ü©M¬q781~810¦a¸¹,753.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4150000,5511,,0.0,0,,RPTNMLSJMHKFFCT27CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¥Áºaµó1~30¸¹,88.66,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830906,314.5,6,1,3,¦³,µL,8000000,25437,,0.0,0,,RPVNMLQLLHKFFCT37CA
¤º®H¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¤º®H¶m¤j·s¸ô48«Ñ1~30¸¹,106.87,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700320,65.83,2,2,1,¦³,µL,600000,9114,,0.0,0,,RPTOMLQLLHKFFCT27CA
¸UÅr¶m,¤g¦a,¥Ã¼y¬q241~270¦a¸¹,5621.07,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7471000,1329,,0.0,0,,RPPNMLLMLHKFFCT98CA
¼é¦{Âí,¤g¦a,¥Ã¬K¬q121~150¦a¸¹,324.75,¨ä¥L,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,480000,1478,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPSNMLKMLHKFFCT56CA
¸UÅr¶m,¤g¦a,¨ª¤s¬q361~390¦a¸¹,606.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1250000,2063,,0.0,0,,RPTNMLKMLHKFFCT66CA
¤º®H¶m,¤g¦a,¦Ñ°ñ¬q91~120¦a¸¹,6619.99,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,28800000,4350,,0.0,0,,RPTNMLRLLHKFFCT27CA
·s¶é¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤·s¶é¶m·s¥Í¸ô241~270¸¹,193.98,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í¦v,¿ûµ¬²V¾®¤gºc³y,1000815,195.61,4,1,3,¦³,µL,9500000,48566,,0.0,0,,RPTNMLRLLHKFFDT47DA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí¥Ã¬K¨½º~¤fµó241~270¸¹,77.12,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0920325,165.5,4,2,3,¦³,µL,4000000,24169,,0.0,0,¿Ë¤Í¶¡¤§¥æ©ö¡C,RPUOMLLJMHKFFCT86DA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¬Ù¥_¸ô40«Ñ67§Ë1~30¸¹,4.5,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,12,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840110,33.34,1,1,1,¦³,µL,750000,22496,,0.0,0,,RPPNMLRLLHKFFET17DA
¨®«°¶m,¤g¦a,¥|­«·Ë¬q391~420¦a¸¹,465.0,,­·´º°Ï,ªL·~¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,74400,160,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPQNMLQLLHKFFET17DA
¤T¦aªù¶m,¤g¦a,¤fªÀ¬q691~720¦a¸¹,2920.0,,¤s©Y¦a«O¨|°Ï,ªL·~¥Î¦a,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15000,5,,0.0,0,80¦~¥N¤§¶R½æÁ`»ù¡A©ó¤µ¦~¿ì²z²¾Âàµn°O¡C¦³¥Á±¡­·«U¦]¯À¤§¥æ©ö¡C,RPSNMLLJMHKFFBT09DA
ªøªv¶m,¤g¦a,µf¤l¼d¬q31~60¦a¸¹,3566.0,,¤u·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15810000,4434,,0.0,0,,RPPOMLQLLHKFFAT76DA
¨Î¥V¶m,¤g¦a,¤ºÀ]¬q121~150¦a¸¹,1994.85,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1250000,627,,0.0,0,,RPPNMLRJMHKFFFT07CA
ªD¼d¶m,¤g¦a,¤¤¤s¬q241~270¦a¸¹,11550.05,¤u,,,10311,¤g¦a8«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15300000,1325,,0.0,0,,RPQNMLKLMHKFFFT66CA
®r³»¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤®r³»¶m¥­©M¸ô31~60¸¹,112.04,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850805,168.69,4,1,3,¦³,µL,2150000,12745,,0.0,0,,RPQOMLRJMHKFFDT07CA
°ª¾ð¶m,¤g¦a,¤j¸ôÃö¬qÂÂ¤j¸ôÃö¤p¬q31~60¦a¸¹,5124.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8800000,1717,,0.0,0,,RPVNMLPLLHKFFBT27DA
°ª¾ð¶m,¤g¦a,«n¿³¬q541~570¦a¸¹,486.5,¹A,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,250000,514,,0.0,0,,RPQNMLRLLHKFFBT96DA
¨½´ä¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¨½´ä¶mÅK©±¸ô61~90¸¹,42.0,¦í,,,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0840504,73.42,5,3,3,¦³,µL,1300000,17706,,0.0,0,,RPSNMLRLLHKFFBT17DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô481~510¸¹,25.31,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,176.74,4,2,2,¦³,¦³,2940000,16635,,0.0,0,,RPWOMLQKMHKFFAT47DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô541~570¸¹,42.31,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h¡A¤Q¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,296.90999999999997,4,2,4,¦³,¦³,4940000,16638,,0.0,0,,RPQOMLKKMHKFFAT88DA
ªF´äÂí,¤g¦a,·s¸q¬q31~60¦a¸¹,237.98,¦í,,,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6479000,27225,,0.0,0,,RPSNMLRLLHKFFDT27CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂíªu®ü¤­¸ô208«Ñ18§Ë1~30¸¹,92.15,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í¦v,¿ûµ¬²V¾®¤gºc³y,1030707,157.9,4,2,3,¦³,µL,11600000,73464,,0.0,0,,RPQNMLNKMHKFFDT66CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,«ÌªF¿¤ªF´äÂíªu®ü¸ô61~90¸¹,12.46,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,17,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0860322,83.71,3,2,2,¦³,µL,2420000,28909,¤É­°¾÷±ñ,0.0,0,,RPUNMLLJMHKFFDT76CA
®r³»¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤®r³»¶m¶é¼d§ø«n¥­«Ñ31~60¸¹,112.08,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í¦v,¿ûµ¬²V¾®¤gºc³y,1031001,165.86,4,2,3,¦³,µL,6000000,36175,,0.0,0,,RPUNMLRLLHKFFDT47CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂí¿³¤¤«n¤»µó61~90¸¹,168.64,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í¦v,¿ûµ¬²V¾®¤gºc³y,1030627,335.06,5,2,5,¦³,µL,20000000,59691,,0.0,0,,RPPNMLSLLHKFFDT07CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂí¿³ªF¨½¤¤¥¿¸ô¤@¬q339«Ñ31~60¸¹,76.08,¦í,,,10403,¤g¦a3«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í¦v,¿ûµ¬²V¾®¤g³y,0701130,109.17,4,2,3,¦³,µL,4500000,41220,,0.0,0,,RPTNMLKMLHKFFDT76CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂíªu®ü¤­¸ô208«Ñ1~30¸¹,107.25,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í¦v,¿ûµ¬²V¾®¤gºc³y,1030707,205.68,5,2,4,¦³,µL,11000000,53481,,0.0,0,,RPSNMLNKMHKFFDT86CA
ªF´äÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªF´äÂíªu®ü¸ô91~120¸¹,275.01,¦í,,,10403,¤g¦a3«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,©±çE¡B¦í¦v,¥[±j¿j³y,0790806,134.65,3,1,1,¦³,µL,9845377,73118,,0.0,0,,RPSNMLOKMHKFFDT96CA
«í¬KÂí,¤g¦a,¤j¥­³»¬q¤U¤j¥­³»¤p¬q61~90¦a¸¹,961.5,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5500000,5720,,0.0,0,,RPRNMLLMLHKFFET76CA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¾÷³õ¥_¸ô751~780¸¹,23.73,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0881204,165.01,4,2,2,¦³,¦³,2750000,16666,,0.0,0,,RPVOMLQKMHKFFAT37DA
¤E¦p¶m,¤g¦a,¤E²M¬q1261~1290¦a¸¹,549.26,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,988670,1800,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLKLMHKFFAT88DA
¤E¦p¶m,¤g¦a,¤E²M¬q1261~1290¦a¸¹,95.52,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10402,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,171942,1800,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQOMLKLMHKFFAT98DA
°ª¾ð¶m,¤g¦a,®õ©M¬q961~990¦a¸¹,3494.75,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4500000,1288,,0.0,0,,RPPNMLKMLHKFFBT88DA
«ÌªFÉ],©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«ÌªFÉ]¤¤¥¿¸ô401«Ñ69§Ë1~30¸¹,68.0,¦í,,,10403,¤g¦a3«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820514,186.45999999999998,5,2,3,¦³,µL,3980000,21345,,0.0,0,,RPRNMLLJMHKFFAT88DA
ªøªv¶m,¤g¦a,¼wºa¬q721~750¦a¸¹,2412.45,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,829,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTOMLQLLHKFFAT17DA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí«nÆW¸ô©M¥­«Ñ31~60¸¹,84.0,,°ê®a¤½¶é°Ï,,10312,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0680801,92.6,3,2,2,¦³,µL,4500000,48596,,0.0,0,,RPPNMLNKMHKFFET66CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¿³¥_¸ô¿³ªF«Ñ31~60¸¹,172.21,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040119,216.16,5,2,6,¦³,µL,7900000,36547,,0.0,0,,RPPNMLMLMHKFFET66CA
«í¬KÂí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤«í¬KÂí¿³¥_¸ô¿³ªF«Ñ31~60¸¹,176.67,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10403,¤g¦a3«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1040119,216.35,5,2,6,¦³,µL,7960000,36792,,0.0,0,,RPWOMLMLMHKFFET47CA
¼é¦{Âí,¤g¦a,·s¥Í¬q421~450¦a¸¹,44.96,°Ó,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2416888,53756,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPSOMLQLLHKFFCT27DA
¨d¤¦¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¨d¤¦¶m°ª¤h¸ô1~30¸¹,118.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931006,139.96,3,2,2,¦³,µL,1326000,9474,,0.0,0,,RPPNMLKMLHKFFET56DA
ªLÃä¶m,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤ªLÃä¶m·s¿³¸ô54«Ñ13§Ë1~30¸¹,110.33,¦í,,,10403,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,©±çE¡B¦í¦v,¿ûµ¬²V¾®¤g³y,0690903,126.42,0,0,2,µL,µL,2300000,18193,,0.0,0,§t¼W«Ø¤T¼Óµ¥¥¼µn°O¤§«Øª«¦b¤º¡C,RPQNMLRLLHKFFDT17DA
¸UÅr¶m,¤g¦a,·s­í¬q31~60¦a¸¹,8826.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5909000,669,,0.0,0,,RPSNMLRLLHKFFCT17CA
¼é¦{Âí,©Ð¦a(¤g¦a+«Øª«),«ÌªF¿¤¼é¦{Âí§Ó¦¨¸ô331~360¸¹,135.45,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031211,238.82,5,2,4,¦³,µL,8500000,35592,,0.0,0,,RPWNMLLJMHKFFCT86CA
¸UÅr¶m,¤g¦a,·s¸m¬q781~810¦a¸¹,4778.5,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3400000,712,,0.0,0,,RPQNMLRLLHKFFCT96CA
