¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºÖ¤Q¤@¸ô241~270¸¹,27.23,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031209,171.13,3,2,2,¦³,¦³,9250000,54052,©Y¹D¥­­±,0.0,1150000,,RPSOMLOKMHKFFBB67CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºÖ¤Q¤@¸ô241~270¸¹,31.23,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031209,194.1,3,2,2,¦³,¦³,10800000,55641,©Y¹D¥­­±,0.0,1150000,,RPTOMLOKMHKFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºÖ¤Q¤@¸ô241~270¸¹,31.23,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031209,194.1,3,2,2,¦³,¦³,11880000,61206,©Y¹D¥­­±,0.0,1200000,,RPUOMLOKMHKFFBB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°ÏÄ_¤s¤»µó1~30¸¹,10.43,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830425,67.11,2,1,1,¦³,¦³,3100000,46193,,0.0,0,,RPSNMLRKLHKFFCB87CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïªe«n¸ô¤G¬q31~60¸¹,21.41,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h¡A¤Q¤»¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830406,222.26000000000002,4,2,2,¦³,¦³,11180000,50301,©Y¹D¥­­±,0.0,0,1.§t¼W«Ø©Î¥¼µn°O«Øª«(ÅS¥x)¡C,RPXNMLRKLHKFFCB38CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ²»µó18«Ñ1~30¸¹,234.44,¦í,,,10302,¤g¦a2«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841023,194.52,3,3,3,¦³,¦³,25050000,128779,,0.0,0,1.§t¼W«Ø©Î¥¼µn°O«Øª«(´ú¶q¦¨ªG¹Ï½d³ò¥~¤§³¡¤À¬Ò¬°¼W«Ø)¡C,RPSPMLRKLHKFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ¬P¥_¸ô61~90¸¹,116.68,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020103,365.93,5,2,6,¦³,¦³,36000000,98379,¤@¼Ó¥­­±,0.0,0,,RPOQMLRKLHKFFCB77CA
«n¤Ù°Ï,¤g¦a,¥Ð¤ß¬q451~480¦a¸¹,7.0,¦í,,,10101,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,211750,30250,,0.0,0,,RPQQMLRKLHKFFCB97CA
«n¤Ù°Ï,¤g¦a,¥Ð¤ß¬q451~480¦a¸¹,14.0,¦í,,,10101,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,311750,22268,,0.0,0,,RPRQMLRKLHKFFCB08CA
«n¤Ù°Ï,¤g¦a,¥Ð¤ß¬q451~480¦a¸¹,8.0,¦í,,,10101,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,242000,30250,,0.0,0,,RPSQMLRKLHKFFCB18CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¬KªÀ¨½¥Ã¬K«n¸ô888«Ñ361~390¸¹,121.01,¹A,,,10401,¤g¦a3«Øª«2¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021105,221.79,4,2,3,¦³,¦³,13100000,59065,,0.0,0,,RPTNMLSKLHKFFCB08CA
¦è¤Ù°Ï,¤g¦a,¤W¥Û¸O¬q991~1020¦a¸¹,8.19,¨ä¥L,,,10401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,232660,28408,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPOOMLSKLHKFFCB67CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥«¬F¸ô31~60¸¹,33.1,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,22,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010927,499.05,4,2,3,¦³,¦³,57600000,115419,,0.0,0,,RPVPMLSKLHKFFCB48CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô121~150¸¹,7.65,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991119,84.67,2,2,1,¦³,¦³,6500000,76769,©Y¹D¾÷±ñ,13.89,0,,RPWPMLSKLHKFFCB58CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô121~150¸¹,9.84,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991119,119.14,2,2,1,¦³,¦³,8620000,72352,©Y¹D¥­­±,22.28,0,,RPXPMLSKLHKFFCB68CA
¦è¤Ù°Ï,¤g¦a,¼sºÖ¬q271~300¦a¸¹,1500.19,¹A,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,38119700,25410,,0.0,0,,RPWOMLKLLHKFFCB77CA
¦è¤Ù°Ï,¤g¦a,¼sºÖ¬q271~300¦a¸¹,1500.19,¹A,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,37892800,25259,,0.0,0,,SPWOMLKLLHKFFCB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¥úµó241~270¸¹,18.55,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830105,109.86,3,2,2,¦³,µL,5500000,50064,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWOMLSKLHKFFCB48CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤»µó211~240¸¹,10.91,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,16,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820112,62.900000000000006,2,1,1,¦³,¦³,3690000,58665,,0.0,0,,RPVOMLNLLHKFFCB97CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤j¼[¤Q¤Cµó91~120¸¹,7.42,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤E¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961122,65.41,1,1,1,¦³,¦³,6180000,94481,,0.0,0,,RPXPMLKLLHKFFCB97CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï«n¤Ù¸ô¤G¬q900«Ñ31~60¸¹,19.47,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,5,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840821,96.34,3,1,1,¦³,¦³,4380000,45464,©Y¹D¥­­±,0.0,0,,RPPSMLOLLHKFFCB87CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,6.72,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤Q¤E¼h,26,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,104.65,1,1,1,¦³,¦³,8100000,77401,©Y¹D¥­­±,0.0,0,,RPTTMLOLLHKFFCB38CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¥|µó301~330¸¹,10.05,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860922,74.3,2,1,1,¦³,¦³,5250000,70659,,0.0,0,,RPQPMLPLLHKFFCB77CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¤Gµó121~150¸¹,13.47,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800506,82.7,2,1,1,¦³,¦³,4300000,51995,,0.0,0,,RPQOMLRLLHKFFCB87CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦Üµ½¸ô18«Ñ1~30¸¹,17.49,°Ó,,,10403,¤g¦a6«Øª«1¨®¦ì1,¤»¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980121,122.7,2,2,1,¦³,¦³,8660000,70579,©Y¹D¥­­±,0.0,0,,RPVPMLRLLHKFFCB48CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¸ô31~60¸¹,43.95,¨ä¥L,,,10402,¤g¦a1«Øª«1¨®¦ì4,¤Q¤C¼h,22,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010927,603.97,5,2,5,¦³,¦³,66880000,110734,©Y¹D¥­­±,178.4,0,,RPQOMLKMLHKFFCB27CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©ú¸ô¤G¬q121~150¸¹,19.25,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840220,156.87,3,2,2,¦³,¦³,10000000,63747,©Y¹D¾÷±ñ,0.0,0,,RPQRMLLMLHKFFCB67CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤T¬q571~600¸¹,23.39,¦í,,,10311,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991021,334.79999999999995,4,2,2,¦³,¦³,27500000,82139,©Y¹D¥­­±,0.0,0,,RPUPMLLJMHKFFCB67CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏÄ_¼yµó50«Ñ1~30¸¹,7.59,°Ó,,,10402,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,10,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811120,69.5,2,2,1,¦³,¦³,3800000,54676,,0.0,0,,RPWNMLQJMHKFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¹ç®L¸ô61~90¸¹,6.08,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A§¨¼h,14,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0890324,84.21,0,1,1,¦³,¦³,10000000,118751,,0.0,0,,RPOOMLRJMHKFFCB57CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¹ç®L¸ô61~90¸¹,14.17,°Ó,,,10402,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A§¨¼h,14,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0890324,184.99,0,1,1,¦³,¦³,15800000,85410,,0.0,0,,RPPOMLRJMHKFFCB67CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,14.56,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,102.24000000000001,2,2,1,¦³,¦³,4490000,43916,©Y¹D¾÷±ñ,16.61,0,,RPTNMLPKMHKFFCB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,18.33,°Ó,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,130.63,3,2,2,¦³,¦³,5860000,44860,©Y¹D¾÷±ñ,16.61,0,,RPUNMLPKMHKFFCB97CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤s¨½«O¦w¤Gµó91~120¸¹,23.56,°Ó,,,10110,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031215,161.38,4,2,2,¦³,¦³,6750000,41827,©Y¹D¥­­±,33.21,0,,RPVNMLPKMHKFFCB08CA
¦è¤Ù°Ï,¤g¦a,¼sºÖ¬q271~300¦a¸¹,1500.19,¹A,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,37892800,25259,,0.0,0,,RPUOMLOKMHKFFCB97CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Â×­ì°Ïºñ¤s¤@µó85«Ñ1~30¸¹,91.05,¦í,,,10312,¤g¦a4«Øª«1¨®¦ì1,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031206,199.49,5,3,3,¦³,µL,17800000,89228,¤@¼Ó¥­­±,0.0,0,,RPXNMLQKLHKFFAL09CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï«n¶§¸ôºñ¤s«Ñ162§Ë1~30¸¹,91.37,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030825,160.79,4,3,3,¦³,µL,10200000,63437,,0.0,0,,RPQOMLQKLHKFFAL48CA
Â×­ì°Ï,¤g¦a,Â×«n¬q151~180¦a¸¹,596.62,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,21597644,36200,,0.0,0,¥»¶R½æ®×¥ó«YÄÝ¤G¿Ëµ¥¶¡¯S®í¥æ©ö¡A¨ä¥æ©ö»ù®æ¥H¤½§i²{­È­pºâ¡A¥i¯à²§©ó¥«³õ¥¿±`¥æ©ö»ù®æ¡CÅv§Q¤H¤G¤H¡C,RPVNMLTKLHKFFAL56CA
Â×­ì°Ï,¤g¦a,Â×¬w¬q211~240¦a¸¹,175.52,¦í,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8810853,50199,,0.0,0,¥»¥ó¶R½æ«Y¿Ë¥S§Ì©n©f¡A¨Ì®a²£¤À°t²¾Âà¤£¨¬¤§«ù¤À¡A¨Ã¬ù©w«ö¬F©²·í´Á¤§¤½§i²{­È¬°·Ç¤§»ù­È¡A¸É¥I¶R½æ«ù¤À¤§Á`»ù¡C,RPPNMLKLLHKFFAL77CA
¥~®H°Ï,¤g¦a,¤WÅK¤s¬q121~150¦a¸¹,959.18,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8800000,9175,,0.0,0,,RPPNMLRKLHKFFBL48CA
¤j¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¥Ò°Ï¥Á¥Í¸ô1~30¸¹,10.62,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820922,71.26,1,1,1,¦³,¦³,2300000,32276,©Y¹D¾÷±ñ,0.0,0,,RPQNMLRKLHKFFBL58CA
¥~®H°Ï,¤g¦a,¤UÅK¤s¬q91~120¦a¸¹,1484.03,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9876200,6655,,0.0,0,,RPRNMLRKLHKFFBL68CA
¤j¥Ò°Ï,¤g¦a,´ô¤ô¬q451~480¦a¸¹,809.46,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1376082,1700,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPQNMLSKLHKFFBL68CA
¥~®H°Ï,¤g¦a,·s¤»¤À¬q31~60¦a¸¹,2710.16,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10401,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15728020,5803,,0.0,0,1.¤£°Ê²£¤§¦@¦³¤H¼Æ¬°¢·¤H2.Á`»ùª÷§t¥¼«O¦sµn°O«Øª«¤@´É,RPTNMLTJMHKFFBL09CA
¤j¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¥Ò°Ï¾î¦`µó181~210¸¹,592.78,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10312,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,2,¹AªÙ,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020904,80.3,4,2,2,¦³,µL,8084063,,,0.0,0,,RPVNMLTJMHKFFBL66CA
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï¤å¤ßµó111«Ñ1~30¸¹,200.0,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030327,434.3,4,2,5,¦³,µL,21200000,48814,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPROMLOLLHKFFCL68CA
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°ÏÂí«n¸ô¤G¬q271~300¸¹,108.67,¦í,,,10402,¤g¦a2«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000131,362.66,11,0,11,¦³,¦³,16800000,46324,,0.0,0,,RPUNMLQLLHKFFCL09CA
¨F³À°Ï,¤g¦a,«n¶Õ§|¬q®H¤l¤p¬q901~930¦a¸¹,1483.0,¦í,,,10401,¤g¦a28«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,62800000,42347,,0.0,0,,RPQNMLLJMHKFFCL08CA
ªF¶Õ°Ï,¤g¦a,¥Û¾À§|¬q601~630¦a¸¹,830.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,550000,663,,0.0,0,,RPRNMLRKLHKFFEL98CA
ªF¶Õ°Ï,¤g¦a,¤j­T®H¬q91~120¦a¸¹,1016.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10403,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,400000,394,,0.0,0,,RPPNMLNLLHKFFEL48CA
·sªÀ°Ï,¤g¦a,·s¹A¬q121~150¦a¸¹,31.29,¦í,,,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,19175,,0.0,0,,RPQNMLNLLHKFFEL58CA
ªF¶Õ°Ï,¤g¦a,ªF¶Õ¬q¥Û¨¤¤p¬q1~30¦a¸¹,2800.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10403,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2500000,893,,0.0,0,,RPWNMLNLLHKFFEL56CA
ªF¶Õ°Ï,¤g¦a,¼y¦w¬q31~60¦a¸¹,74.85,¦í,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2200000,29392,,0.0,0,,RPUNMLRLLHKFFEL76CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¤¤¤s¸ô¤@¬q386«Ñ4§Ë1~30¸¹,54.57,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í®a¥Î,¿j³y,0621214,34.76,1,1,1,¦³,µL,2460000,70771,,0.0,0,,RPTNMLSKLHKFFFL76CA
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï¶®Àô¸ô¤G¬q86«Ñ31~60¸¹,19.32,¦í,,,10402,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830806,117.25,3,2,2,¦³,¦³,5250000,44776,©Y¹D¾÷±ñ,0.0,0,,RPTQMLTKLHKFFFL17CA
¼æ¤l°Ï,¤g¦a,¤j´I¬q301~330¦a¸¹,1390.47,¹A,,,10312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,28100000,20209,,0.0,0,,RPORMLTKLHKFFFL76CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¶®¼æ¸ô¤G¬q181~210¸¹,175.15,¦í,,,10306,¤g¦a3«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031209,402.01,9,4,4,¦³,µL,36000000,89550,,0.0,0,,RPUNMLNLLHKFFFL09CA
¼æ¤l°Ï,¤g¦a,¹´©¾¬q451~480¦a¸¹,84.22,¨ä¥L,,,10402,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,14248,,0.0,0,¦@¦³¤§¤½³]¦a,½æ¤è«æ»Ý­n¸êª÷,¶R¤è«ü©wµn°O¨à¤l,RPSNMLLLLHKFFFL68CA
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï«nªùµó1~30¸¹,64.33,¦í,,,10401,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690530,232.17,4,3,4,¦³,µL,9200000,39626,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLOLLHKFFFL88CA
