╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~ды,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,15.09,жэ,,,10403,дgжa2л╪кл1иожь2,дE╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,123.65,2,2,1,ж│,ж│,8380000,67772,йY╣Dенн▒,53.59,0,,RPXQMLKMLHKFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,15.32,жэ,,,10403,дgжa2л╪кл1иожь1,дQ╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,99.27000000000001,2,2,1,ж│,ж│,8400000,84618,йY╣Dенн▒,28.23,0,,RPPRMLKMLHKFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq211~240╕╣,23.48,жэ,,,10403,дgжa2л╪кл1иожь1,д@╝hбAигифеL╡n░Oи╞╢╡,10,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,138.19,0,0,0,╡L,ж│,17800000,128808,йY╣Dенн▒,28.23,0,,RPSRMLKMLHKFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.87,жэ,,,10403,дgжa2л╪кл1иожь0,дT╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,70.06,2,2,1,ж│,ж│,5720000,81644,,0.0,0,,RPTRMLKMLHKFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.87,жэ,,,10403,дgжa2л╪кл1иожь0,е|╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,70.06,2,2,1,ж│,ж│,4900000,69940,,0.0,0,,RPURMLKMLHKFFBH48CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.87,жэ,,,10403,дgжa2л╪кл1иожь0,дн╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,70.06,2,2,1,ж│,ж│,4850000,69226,,0.0,0,,RPVRMLKMLHKFFBH58CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.98,жэ,,,10403,дgжa2л╪кл1иожь1,д╗╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,98.28999999999999,2,2,1,ж│,ж│,6450000,65622,йY╣Dенн▒,28.23,0,,RPWRMLKMLHKFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.98,жэ,,,10403,дgжa2л╪кл1иожь1,дK╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,95.42,2,2,1,ж│,ж│,7000000,73360,йY╣Dенн▒,25.36,0,,RPXRMLKMLHKFFBH78CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.98,жэ,,,10403,дgжa2л╪кл1иожь1,дE╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,95.42,2,2,1,ж│,ж│,7000000,73360,йY╣Dенн▒,25.36,0,,RPOSMLKMLHKFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,15.32,жэ,,,10403,дgжa2л╪кл1иожь1,дQ╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,99.27000000000001,2,2,1,ж│,ж│,8380000,84416,йY╣Dенн▒,28.23,0,,RPPSMLKMLHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,14.31,жэ,,,10403,дgжa2л╪кл1иожь0,д@╝hбAигифеL╡n░Oи╞╢╡,10,й▒н▒(й▒╛Q),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,67.22,0,0,0,╡L,ж│,8800000,130913,,0.0,0,,RPQSMLKMLHKFFBH18CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,23.59,жэ,,,10403,дgжa2л╪кл1иожь1,дT╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,138.91,3,2,1,ж│,ж│,10050000,72349,йY╣Dенн▒,28.23,0,,RPRSMLKMLHKFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,23.59,жэ,,,10403,дgжa2л╪кл1иожь1,дн╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,138.91,3,2,1,ж│,ж│,8380000,60327,йY╣Dенн▒,28.23,0,,RPVSMLKMLHKFFBH68CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,23.59,жэ,,,10403,дgжa2л╪кл1иожь1,д╗╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,138.91,3,2,1,ж│,ж│,8640000,62199,йY╣Dенн▒,28.23,0,,RPOTMLKMLHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,23.59,жэ,,,10403,дgжa2л╪кл1иожь1,дK╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,138.91,3,2,1,ж│,ж│,9750000,70189,йY╣Dенн▒,28.23,0,,RPOQMLLMLHKFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,23.59,жэ,,,10403,дgжa2л╪кл1иожь1,дC╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,138.91,3,2,1,ж│,ж│,8720000,62774,йY╣Dенн▒,28.23,0,,RPWPMLLMLHKFFBH58CA
дд├c░╧,й╨жa(дgжa+л╪кл),оч╢щелдд├c░╧┐│дп╕ЇдGмq696л╤1~30╕╣,72.35,жэ,,,10401,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0951115,219.45000000000002,4,3,3,ж│,ж│,10700000,48758,,0.0,0,,RPXOMLMJMHKFFBH48CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,23.59,жэ,,,10403,дgжa2л╪кл1иожь1,дE╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,136.04,3,2,1,ж│,ж│,8980000,66010,йY╣Dенн▒,25.36,0,,RPTQMLMJMHKFFBH28CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,20.57,жэ,,,10403,дgжa2л╪кл1иожь1,дн╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,124.29,2,2,1,ж│,ж│,7520000,60504,йY╣Dенн▒,28.23,0,,RPUQMLMJMHKFFBH38CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,20.57,жэ,,,10403,дgжa2л╪кл1иожь1,д╗╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,124.29,2,2,1,ж│,ж│,7660000,61630,йY╣Dенн▒,28.23,0,,RPORMLMJMHKFFBH87CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,20.57,жэ,,,10403,дgжa2л╪кл1иожь1,дK╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,124.29,2,2,1,ж│,ж│,7970000,64124,йY╣Dенн▒,28.23,0,,RPPRMLMJMHKFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧└Їжш╕ЇдGмq226л╤1~30╕╣,20.57,жэ,,,10403,дgжa2л╪кл1иожь1,дE╝h,10,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031020,124.29,2,2,1,ж│,ж│,8020000,64527,йY╣Dенн▒,28.23,0,,RPQRMLMJMHKFFBH08CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧лс╝dдG╕Ї227л╤1~30╕╣,10.34,жэ,,,10401,дgжa1л╪кл1иожь1,д╗╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0910516,123.05,3,2,2,ж│,ж│,5958000,48419,йY╣Dенн▒,0.0,0,,RPSNMLNJMHKFFBH97CA
дд├c░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдд├c░╧лn╢щдG╕Ї296л╤31~60╕╣,25.11,жэ,,,10403,дgжa1л╪кл1иожь2,дQдG╝h,15,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030628,198.67000000000002,3,2,2,ж│,ж│,9850000,54912,йY╣Dенн▒,66.64,2600000,,RPVOMLTJMHKFFBH98CA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧д╜╢щ╕Ї1~30╕╣,98.42,жэ,,,10312,дgжa1л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1020125,324.96000000000004,4,2,4,ж│,ж│,21300000,65547,,0.0,0,,RPQNMLRKLHKFFCH28CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧е┴кvдT╡є121~150╕╣,17.18,жэ,,,10402,дgжa1л╪кл1иожь0,е|╝h,4,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0800208,35.57,1,1,1,ж│,ж│,465000,13073,,0.0,0,,RPXNMLRKLHKFFCH98CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дднь╕ЇдTмq116л╤9з╦1~30╕╣,290.25,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,10308,дgжa6л╪кл1иожь0,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030807,355.35,4,3,4,ж│,╡L,15300000,43056,,0.0,0,,RPRNMLSKLHKFFCH48CA
дj╖╦░╧,й╨жa(дgжa+л╪кл),оч╢щелдj╖╦░╧└Ї┤Є╕ЇдGмq548л╤31~60╕╣,7.01,ифеL,,,10402,дgжa1л╪кл1иожь0,дG╝h,7,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0720129,38.76,0,0,0,╡L,╡L,260000,6708,,0.0,0,,RPVOMLSKLHKFFCH98CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧пл└s╕Ї266л╤1з╦14█┴1~30╕╣,83.52,жэ,,,10401,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0850624,178.23000000000002,4,2,3,ж│,╡L,5300000,29737,,0.0,0,,RPURMLSKLHKFFCH56CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧дн║╓╡є51л╤15з╦1~30╕╣,99.16,жэ,,,10401,дgжa2л╪кл1иожь0,е■,3,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0830111,173.39,4,2,3,ж│,╡L,9000000,51906,,0.0,0,,RPUNMLKLLHKFFCH08CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧╕tлF╕Ї241~270╕╣,28.65,,╢mз°░╧,дA║╪л╪┐vе╬жa,10401,дgжa1л╪кл1иожь0,дн╝h,6,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030207,104.71000000000001,2,2,2,ж│,ж│,4600000,43931,,0.0,0,,RPSNMLKMLHKFFCH97CA
└s╝ц░╧,й╨жa(дgжa+л╪кл),оч╢щел└s╝ц░╧╕tлF╕Ї211~240╕╣,29.26,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa1л╪кл1иожь0,дT╝h,6,╡╪╖H(10╝hзtеHдUж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030207,105.66,2,2,2,ж│,ж│,4680000,44293,,0.0,0,,RPTNMLKMLHKFFCH08CA
дj╖╦░╧,дgжa,дT╝hмqдK╡▓дpмq1~30жa╕╣,1550.0,,дsйYжaлOи|░╧,кL╖~е╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6472200,4176,,0.0,0,,RPQOMLKMLHKFFCH87CA
дj╖╦░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щелдj╖╦░╧╣┤╖Rд@╡є2л╤1~30╕╣,21.88,жэ,,,10403,дgжa1л╪кл1иожь1,д╗╝h,11,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0920812,158.03,3,2,2,ж│,ж│,6170000,39043,йY╣Dенн▒,0.0,0,,RPVNMLLMLHKFFCH38CA
└s╝ц░╧,дgжa,дTмвдЇмq661~690жa╕╣,165.0,,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,263675,1598,,0.0,0,,RPPNMLTJMHKFFCH38CA
└s╝ц░╧,дgжa,дTмвдЇмq661~690жa╕╣,213.0,,,,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,340384,1598,,0.0,0,,RPQNMLTJMHKFFCH48CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧лCдsд╗╡є1л╤1~30╕╣,17.89,жэ,,,10403,дgжa1л╪кл1иожь0,дT╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841107,98.7,3,2,2,ж│,╡L,2350000,23810,,0.0,0,,RPWNMLQKLHKFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧╖s╣A╡є378л╤1~30╕╣,19.61,жэ,,,10402,дgжa1л╪кл1иожь1,е|╝h,8,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860911,141.62,3,2,2,ж│,ж│,4600000,32481,йY╣Dенн▒,0.0,0,,RPQNMLRKLHKFFDH38CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧е├м№╕Ї445л╤181~210╕╣,119.07,жэ,,,10401,дgжa2л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0951017,226.63,4,2,5,ж│,╡L,12550000,55377,,0.0,0,,RPRNMLRKLHKFFDH48CA
╖и▒Ў░╧,дgжa,░кдWмq451~480жa╕╣,3879.83,,пSйw╣A╖~░╧,╣Aкке╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19500000,5026,,0.0,0,е╗еєецйЎдщ┤┴ньм░103ж~9ды18дщж¤ж]│B▓zдgжaж√е╬й╡╠X┬∙дш─│йwеHдgжa╡n░O┴├е╗дзньж]╡oе═дщ┤┴м░ецйЎдщ┤┴е╙│°,RPWNMLRKLHKFFDH98CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╕╬жилn╕Ї361~390╕╣,16.88,,дsйYжaлOи|░╧,д■║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь0,дC╝h,12,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851106,124.63,3,2,2,ж│,ж│,2600000,20862,,0.0,0,,RPOOMLRKLHKFFDH28CA
╖sл╬░╧,дgжa,дjйYмqдjйYдpмq91~120жa╕╣,146.31,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10402,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1076500,7358,,0.0,0,,RPUOMLSKLHKFFDH98CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧ео╖р╕ЇдTмq416л╤61~90╕╣,128.63,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10312,дgжa5л╪кл1иожь1,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031120,206.25,5,2,5,ж│,╡L,8180000,39661,д@╝╙енн▒,0.0,0,,RPWOMLSKLHKFFDH56CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧лCдsдG╡є361~390╕╣,7.9,жэ,,,10402,дgжa1л╪кл1иожь0,дK╝h,15,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840324,41.79,1,0,1,ж│,ж│,900000,21536,,0.0,0,,RPSNMLTKLHKFFDH78CA
╖и▒Ў░╧,дgжa,╖чньмq61~90жa╕╣,21.21,,╢mз°░╧,дA║╪л╪┐vе╬жa,10403,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,510000,24045,,0.0,0,е╗╢R╜цо╫еєлY─▌┐╦д═пSоэ├ЎлY╢бдзпSоэецйЎбAифецйЎ╗∙оцеiпр▓зйєел│їе┐▒`ецйЎ╗∙оцд╬╖ю╣sжaй╬ж│жXи╓и╧е╬дзецйЎбC,RPVNMLTKLHKFFDH09CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧ео╖р╕ЇдTмq416л╤61~90╕╣,108.47,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10309,дgжa5л╪кл1иожь1,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031120,193.15,4,2,4,ж│,╡L,7200000,37277,д@╝╙енн▒,0.0,0,,RPROMLTKLHKFFDH78CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧ео╖р╕ЇдTмq416л╤61~90╕╣,101.23,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10312,дgжa5л╪кл1иожь1,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031120,193.15,4,2,4,ж│,╡L,7380000,38209,д@╝╙енн▒,0.0,0,,RPVOMLTKLHKFFDH56CA
╖и▒Ў░╧,иожь,оч╢щел╖и▒Ў░╧║╓▓▄╕Ї232л╤41з╦1~30╕╣,0.0,,,,10402,дgжa0л╪кл0иожь1,,,ифеL,,,,23.21,0,0,0,ж│,ж│,550000,,йY╣Dенн▒,23.21,550000,,RPTNMLPLLHKFFDH58CA
╖sл╬░╧,дgжa,дUе╨д▀дlмqн√▓┬дpмq1531~1560жa╕╣,122.0,,,,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,775005,6353,,0.0,0,,RPTNMLRLLHKFFDH78CA
╖sл╬░╧,дgжa,╡f▒CБ╨мq451~480жa╕╣,2843.0,,пSйw╣A╖~░╧,╣Aкке╬жa,10401,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19350000,6806,,0.0,0,,RPSNMLTLLHKFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл)+иожь,оч╢щел╖и▒Ў░╧ео╖р╕ЇдTмq416л╤61~90╕╣,101.23,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,10311,дgжa5л╪кл1иожь1,е■,3,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031120,193.15,4,2,4,ж│,╡L,7380000,38209,д@╝╙енн▒,0.0,0,,RPPPMLLMLHKFFDH08CA
╖и▒Ў░╧,дgжa,йMенмq241~270жa╕╣,416.67,,пSйw╣A╖~░╧,╣Aкке╬жa,10402,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,6050000,14520,,0.0,0,е╗╡здgжaдwзtе╝┐ьлOжs╡n░Oдзл╪кл н▒┐n92.40ендшд╜д╪,RPRNMLLJMHKFFDH87CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧е├м№╕Ї91~120╕╣,89.0,жэ,,,10402,дgжa1л╪кл1иожь0,д@╝hбA├M╝╙,3,й▒н▒(й▒╛Q),жэоaе╬,е[▒j┐j│y,0481001,49.82,8,4,4,ж│,╡L,10290000,206544,,0.0,0,е╗о╫ецйЎ-л╪клж│╝Wл╪дG╝hд╬дT╝h,RPQOMLRJMHKFFDH48CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧е├м№╕Ї445л╤178з╦1~30╕╣,87.25,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031110,237.16,4,3,4,ж│,ж│,15010000,63291,,0.0,0,,RPRNMLSJMHKFFDH58CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╖ч║╓╡є107л╤1~30╕╣,87.15,жэ,,,10402,дgжa1л╪кл1иожь0,е■,4,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031110,237.25,5,3,4,ж│,ж│,14780000,62297,,0.0,0,,RPSNMLSJMHKFFDH68CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╖ч║╓╡є107л╤1~30╕╣,102.58,жэ,,,10402,дgжa2л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031110,267.9,5,3,4,ж│,ж│,15980000,59649,,0.0,0,,RPTNMLSJMHKFFDH78CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╖ч║╓╡є107л╤1~30╕╣,100.14,жэ,,,10402,дgжa2л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031110,261.5,5,3,4,ж│,ж│,15880000,60727,,0.0,0,,RPUNMLSJMHKFFDH88CA
╖и▒Ў░╧,й╨жa(дgжa+л╪кл),оч╢щел╖и▒Ў░╧╖ч║╓╡є107л╤1~30╕╣,100.36,жэ,,,10402,дgжa2л╪кл1иожь0,е■,5,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1031110,262.13,5,3,4,ж│,ж│,15400000,58749,,0.0,0,,RPVNMLSJMHKFFDH98CA
─кж╦░╧,й╨жa(дgжa+л╪кл),оч╢щел─кж╦░╧└╪о№╕Їд@мq266л╤1~30╕╣,56.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,10402,дgжa1л╪кл1иожь0,е■,2,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0701119,93.34,2,2,2,ж│,╡L,1700000,18213,,0.0,0,,RPWNMLRKLHKFFEH09CA
─кж╦░╧,й╨жa(дgжa+л╪кл),оч╢щел─кж╦░╧╖sлn╕Їд@мq121~150╕╣,4.82,жэ,,,10401,дgжa1л╪кл1иожь0,дQдG╝h,25,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851203,61.71,2,1,1,ж│,ж│,4800000,77783,,0.0,0,,RPOOMLSKLHKFFEH48CA
дj╢щ░╧,иожь,оч╢щелдj╢щ░╧╢щпш╕Ї391~420╕╣,0.04,жэ,,,10310,дgжa0л╪кл0иожь1,д@╝h,10,ифеL,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0961030,28.33,0,0,0,ж│,ж│,380000,,йY╣Dенн▒,28.0,380000,,RPPOMLTKLHKFFEH68CA
дj╢щ░╧,дgжa,лCдsмq211~240жa╕╣,60.37,жэ,,,10312,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4541857,75234,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPSNMLOLLHKFFEH48CA
дj╢щ░╧,дgжa,лCдsмq211~240жa╕╣,106.6,жэ,,,10312,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7963002,74700,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPTNMLOLLHKFFEH58CA
